frame,error1,error2,pelvis_pos_err,left_hand_pos_err,right_hand_pos_err
106,2.9141164244597846,2.9141164244597846,0.6185445263959366,0.5293787257177491,0.8907105661595527
107,2.915324991115001,2.915324991115001,0.6194303602884489,0.5275769456905768,0.8928445217310113
108,2.9164879857496873,2.9164879857496873,0.6203672344008755,0.5258396051876943,0.8950619319359169
109,2.917611452630016,2.917611452630016,0.6213207434268393,0.5241425105758324,0.8973243484002006
110,2.9187676679784853,2.9187676679784853,0.6223276254902795,0.5225667030774556,0.8996251965660329
111,2.9208782542704106,2.9208782542704106,0.6235292104219141,0.5221090674484897,0.9007385127730714
112,2.923086536019749,2.923086536019749,0.6247463371527334,0.5219194913957876,0.9020105859704091
113,2.9252923969262437,2.9252923969262437,0.6259271086526343,0.5216912543273777,0.9033861318051439
114,2.9273005616095804,2.9273005616095804,0.6272693166014521,0.5212035906300222,0.9044047842913441
115,2.9288771980391908,2.9288771980391908,0.6287946181391313,0.5201211255903075,0.9048350274184955
116,2.927864671712162,2.927864671712162,0.6297521170804575,0.5198151269380377,0.9025549375659901
117,2.926902354249798,2.926902354249798,0.6307310413218595,0.5193205500017678,0.9005384433629664
118,2.9261253987197584,2.9261253987197584,0.6317189541488173,0.5188581019390519,0.8986662096904713
119,2.925392640153424,2.925392640153424,0.6326439777987999,0.5183968683025612,0.8968109054651416
120,2.9246620421849574,2.9246620421849574,0.6336230788226184,0.5178950573177309,0.8950110194934584
121,2.9216197605847913,2.9216197605847913,0.6344541911135748,0.5178501754810741,0.8900673432157089
122,2.9185336406468356,2.9185336406468356,0.6352685639211275,0.5176049414454896,0.885202321680687
123,2.9155333476004794,2.9155333476004794,0.6361011494890403,0.5173335156091013,0.8804746488323634
124,2.9125428387590016,2.9125428387590016,0.6369238610482767,0.5170342415016796,0.8757644767330035
125,2.9095696818730667,2.9095696818730667,0.6377153907239481,0.5167580567485948,0.8710194537229705
126,2.9064245254877084,2.9064245254877084,0.6386979171967136,0.5175158827232277,0.8641553950015374
127,2.903114693935962,2.903114693935962,0.6396891351615114,0.5182380715522364,0.8571926402065658
128,2.89970928420724,2.89970928420724,0.6406233953236782,0.5188864760098781,0.8501741723837557
129,2.8963951229754157,2.8963951229754157,0.641615236542108,0.5195811027631185,0.8431531272994147
130,2.89310662950917,2.89310662950917,0.64260810751284,0.5202431455589406,0.8361770396484686
131,2.8895218934323355,2.8895218934323355,0.6433124027516969,0.5220986347347452,0.8292891952780052
132,2.885865044993045,2.885865044993045,0.6440502382020238,0.5242286704500982,0.8224127864470978
133,2.8822503354723334,2.8822503354723334,0.6447885129726828,0.5264324581931522,0.815601703322437
134,2.8786249056329205,2.8786249056329205,0.645474259536665,0.5285609721973747,0.8087913065496682
135,2.8750395910748274,2.8750395910748274,0.6462017758684923,0.5306306395985139,0.8020583226128343
136,2.87104190326769,2.87104190326769,0.6466633803574175,0.5324918848473611,0.7956458969045233
137,2.867279524014163,2.867279524014163,0.6471492732126666,0.5342938442935347,0.7895696170057253
138,2.863575915595851,2.863575915595851,0.6476355623082114,0.5361708969026022,0.7835803690853543
139,2.8599956279356133,2.8599956279356133,0.6481177774554199,0.5380513359266268,0.7776272465623826
140,2.8565557444036176,2.8565557444036176,0.6485726601258149,0.539873583916688,0.7717280356903483
141,2.8539415623371553,2.8539415623371553,0.6489342779565611,0.5405526850218154,0.7662402861969848
142,2.8515218397450828,2.8515218397450828,0.6493024406782189,0.5412324841452846,0.7609694755297585
143,2.8494227449813305,2.8494227449813305,0.649700454336955,0.5419133345088841,0.755889472848358
144,2.847564208104726,2.847564208104726,0.6500872845542331,0.542612293965035,0.7509647118204137
145,2.845981805874364,2.845981805874364,0.6504524788945344,0.5433207143508392,0.746262727919069
146,2.843416043759287,2.843416043759287,0.6505883090662354,0.543756125896982,0.7418535757707472
147,2.841233680332984,2.841233680332984,0.6507070476888356,0.5442607625009901,0.737332321229467
148,2.8394252688613952,2.8394252688613952,0.6508221939408015,0.5447774332265144,0.7329553402862392
149,2.8380144170786425,2.8380144170786425,0.6509779959632043,0.5453106824772477,0.7286775451006969
150,2.836834388998766,2.836834388998766,0.6511120720984259,0.5458366244079254,0.7246078053372097
151,2.8351403363760843,2.8351403363760843,0.6512993321360271,0.5457922708223807,0.7202584618622141
152,2.833945595971184,2.833945595971184,0.6514623551302561,0.545712356128084,0.7158648433282773
153,2.833141974825595,2.833141974825595,0.6516421541320839,0.5455758262763888,0.7114989262074396
154,2.832669366696405,2.832669366696405,0.6518154502872336,0.5454435467901708,0.7073670521577243
155,2.8324149124167795,2.8324149124167795,0.6519905840485969,0.5452621947287836,0.7034408528780483
156,2.8319862604333985,2.8319862604333985,0.652122059461918,0.544856356541393,0.7011959990124981
157,2.8317359359531697,2.8317359359531697,0.6522448503470064,0.5444662249368128,0.6989915799461216
158,2.831615235547044,2.831615235547044,0.6523514154131125,0.5440934233108713,0.6969255815131729
159,2.8317085165086007,2.8317085165086007,0.6524507053910343,0.5437914303249277,0.6952517333091108
160,2.8319002240901887,2.8319002240901887,0.6525405888969203,0.5435344164799286,0.6937925334094157
161,2.8316225681565568,2.8316225681565568,0.6526771113848556,0.5426615884709883,0.6936331103997718
162,2.831403547108895,2.831403547108895,0.652755855468035,0.5418256833405446,0.6932276561133843
163,2.8312597555071366,2.8312597555071366,0.6528285957126052,0.5410332530488242,0.6928012026473591
164,2.8312141347938162,2.8312141347938162,0.6529054636467926,0.5403211996265482,0.692468786774261
165,2.8312009667874034,2.8312009667874034,0.6529988403687622,0.5396704105123403,0.6923230617797963
166,2.8305137426456475,2.8305137426456475,0.6529021605947405,0.539171206973815,0.6932500211926039
167,2.8298361740689515,2.8298361740689515,0.6528052960635558,0.5388807781823697,0.6941309368905028
168,2.829197589510096,2.829197589510096,0.6527068699665183,0.5386278323097036,0.6950668463612897
169,2.8285406165530977,2.8285406165530977,0.6526080041880814,0.538399666284561,0.6959463879797093
170,2.8279496579739933,2.8279496579739933,0.6525107227986555,0.5382209399560838,0.6968690872839489
171,2.8285448354073175,2.8285448354073175,0.652528400504403,0.5380043665111851,0.6979287277790247
172,2.8290264752781438,2.8290264752781438,0.6525629445578265,0.5377565033059539,0.6989148867199949
173,2.8295126446204697,2.8295126446204697,0.652606357450438,0.537528071964297,0.6999774680987537
174,2.8299869837734275,2.8299869837734275,0.6526411751613337,0.5372968601847884,0.7010631515614384
175,2.830420709698792,2.830420709698792,0.6526746417277064,0.5370524166772925,0.7021106006506893
176,2.8312197710116136,2.8312197710116136,0.6527036764989608,0.536696961996301,0.7028788880043995
177,2.8319606250675666,2.8319606250675666,0.6527399678538734,0.5362875550627331,0.7036758236831071
178,2.832689633846544,2.832689633846544,0.6527788584644962,0.5358807182964448,0.704456273179861
179,2.833463763043876,2.833463763043876,0.6528303686520707,0.5354746263027997,0.7052487729173403
180,2.8341914263363375,2.8341914263363375,0.6528645583750128,0.5350918857909467,0.7059896657646942
181,2.834010306623281,2.834010306623281,0.652826567633552,0.5350230651442216,0.7064725302556492
182,2.8337840462645434,2.8337840462645434,0.652792476834045,0.535050193632314,0.7069013791240171
183,2.8335428720625906,2.8335428720625906,0.6527534820757247,0.5351098934191941,0.7073615016792205
184,2.833294008572022,2.833294008572022,0.6527154250191792,0.5351645364593993,0.7077916293683143
185,2.833075424958724,2.833075424958724,0.652682010745977,0.5352314939236048,0.7082366609235382
186,2.8321953982224337,2.8321953982224337,0.6526223908389545,0.5355465690710416,0.708094880911583
187,2.831340263435541,2.831340263435541,0.6525577937927839,0.5358660492803821,0.7079484992934829
188,2.8304778067226968,2.8304778067226968,0.6524924577404752,0.5361815223101111,0.7077617455521
189,2.8296406239512124,2.8296406239512124,0.6524281239689349,0.5365093105688948,0.7075958211608622
190,2.8287951286811497,2.8287951286811497,0.6523415425332934,0.5368418066150015,0.7074248725509554
191,2.8283201176141284,2.8283201176141284,0.6523074916724401,0.5370263341295558,0.7067290620534715
192,2.8278281926102173,2.8278281926102173,0.6522741151575289,0.5371455407969757,0.7060330030289672
193,2.8273372975531434,2.8273372975531434,0.6522348099408432,0.5372432829249413,0.7053544635853002
194,2.826846350967691,2.826846350967691,0.6521958215606929,0.5373318321223958,0.7046481286099725
195,2.8263757455324217,2.8263757455324217,0.6521544771589406,0.5374217014279459,0.7039670655034558
196,2.825964450668108,2.825964450668108,0.6521512537449293,0.537537259878874,0.7032653687788831
197,2.8256289898379086,2.8256289898379086,0.6521445185536044,0.5376103403093223,0.7026891004494851
198,2.8252716581832185,2.8252716581832185,0.6521347407825743,0.5376718626238182,0.7020241454332573
199,2.824940154777862,2.824940154777862,0.6521264468644165,0.5377268576777616,0.7013943508831012
200,2.8246365668956837,2.8246365668956837,0.6521223308671311,0.5377698296131825,0.7008348043722674
201,2.824536311298607,2.824536311298607,0.6521867995586125,0.5378626569317341,0.7003906180404472
202,2.824512164525116,2.824512164525116,0.6522511230325052,0.5379289350770374,0.7000086156459877
203,2.8244746198370607,2.8244746198370607,0.6523138837668081,0.5379708927475109,0.6995935214101277
204,2.8244431113977253,2.8244431113977253,0.6523731915481525,0.5380102801403706,0.6992029357559507
205,2.824435371758682,2.824435371758682,0.6524358381752853,0.5380459609043174,0.698853583887043
206,2.824534465835398,2.824534465835398,0.6524977099789551,0.5380894408396925,0.6987814565187843
207,2.8246852269285228,2.8246852269285228,0.6525501241352559,0.5381511846426923,0.6987797879987832
208,2.824817277270085,2.824817277270085,0.652600527182278,0.538195076155802,0.6987354582266073
209,2.8249630988870935,2.8249630988870935,0.6526545554687221,0.5382247178616197,0.6987331086907315
210,2.825132065346271,2.825132065346271,0.6527078451505874,0.538252580814419,0.6987709532708215
211,2.8254521319115358,2.8254521319115358,0.652764283107317,0.538258448891822,0.6990285511957218
212,2.825784396660883,2.825784396660883,0.6528193027765904,0.5382852197076357,0.6992957831488843
213,2.826134449705018,2.826134449705018,0.6528750282126788,0.5383116089834277,0.6996162710444127
214,2.826456497526406,2.826456497526406,0.6529300992678619,0.5383452629243177,0.6998745770582069
215,2.8267452375403086,2.8267452375403086,0.6529669261894246,0.5383824928136544,0.7001429915152729
216,2.8271352213088203,2.8271352213088203,0.6530395773108678,0.5383620775330336,0.7004575139699609
217,2.827473345202996,2.827473345202996,0.6530977094572324,0.5383637101743689,0.700726318264036
218,2.8277889204781044,2.8277889204781044,0.6531518169137288,0.5383758229073673,0.7009699400830347
219,2.828105718311672,2.828105718311672,0.6532068013331237,0.5383965723383353,0.7012278590288775
220,2.828453485102843,2.828453485102843,0.6532648916760496,0.5384370740485059,0.7015062832159117
221,2.828776332379844,2.828776332379844,0.653318004681174,0.5384965270155564,0.7016542248954658
222,2.8290664222054285,2.8290664222054285,0.6533717671871739,0.538594769350869,0.7017894564367552
223,2.829356150163216,2.829356150163216,0.6534279349169432,0.5387018760027508,0.7019178698235802
224,2.8296381441253238,2.8296381441253238,0.6534805669851035,0.5387992590587376,0.7020395221120621
225,2.8299159642079545,2.8299159642079545,0.653527459066895,0.5389029366429835,0.702116664715178
226,2.830396209052763,2.830396209052763,0.6535661160573902,0.5382330792704514,0.7022917469761308
227,2.830880571300213,2.830880571300213,0.6535935372347447,0.5375792458029646,0.7022918569957233
228,2.8314306785057433,2.8314306785057433,0.6536279306171301,0.5369816831745744,0.7022277549442884
229,2.8320648958352233,2.8320648958352233,0.653668873325336,0.5364276371240451,0.7021432406491634
230,2.8327324535591507,2.8327324535591507,0.6537058894613155,0.5358875615964894,0.7019983544770974
231,2.8342908418424515,2.8342908418424515,0.6533842222407233,0.5352341357069003,0.7031063502930183
232,2.836306549093335,2.836306549093335,0.6530449314602421,0.5350587755706376,0.7042787911500082
233,2.838859334246261,2.838859334246261,0.6526701399745374,0.5353414980390083,0.7056457495686319
234,2.8413053217518014,2.8413053217518014,0.6523575281969052,0.5354857845194966,0.7065989463024496
235,2.8445783281332697,2.8445783281332697,0.6520501985224185,0.5361062649744145,0.7079290982077013
236,2.848979887009359,2.848979887009359,0.651725428739948,0.535189867002456,0.7096183549803178
237,2.8538543703253034,2.8538543703253034,0.6513531314551486,0.5349728467829685,0.7113299934836999
238,2.8591586234697446,2.8591586234697446,0.6509941440973774,0.535239269709685,0.7130875187474458
239,2.8642534203298236,2.8642534203298236,0.6508358327324141,0.5351039890759912,0.7138229922970245
240,2.86936209812325,2.86936209812325,0.6507486026316157,0.5349935614513148,0.7141665577324486
241,2.8764126021177776,2.8764126021177776,0.6505337341894086,0.5343773308902248,0.7154199693474061
242,2.8837341567621047,2.8837341567621047,0.6503408712902756,0.5342094367450436,0.7166465746600879
243,2.8914116976531483,2.8914116976531483,0.6501944029234643,0.534310967746565,0.7177218897397728
244,2.899474696934799,2.899474696934799,0.6500757379607631,0.5346469231518608,0.7188204887520601
245,2.907810414066296,2.907810414066296,0.6499842182538025,0.5349870065249894,0.7199695433045162
246,2.91717837343802,2.91717837343802,0.6496216693169993,0.5359018952454763,0.7220674979782084
247,2.9269495514958583,2.9269495514958583,0.6492603726716372,0.5372590943886848,0.7245037520991232
248,2.9369670699639965,2.9369670699639965,0.6489183512518607,0.5387959494726683,0.7270409902410483
249,2.9473712623040864,2.9473712623040864,0.6486020352865544,0.5404766030527165,0.7295709309500138
250,2.958113035121256,2.958113035121256,0.6482938154743424,0.5422963724755487,0.7321466342752536
251,2.967459935780832,2.967459935780832,0.6479928554974019,0.5439274266544674,0.7341940283352164
252,2.977151172516078,2.977151172516078,0.6476966995418554,0.5456408113081938,0.7362488305825482
253,2.9870745791867397,2.9870745791867397,0.6473877598444896,0.5473475540229001,0.73836807441976
254,2.9973333490287692,2.9973333490287692,0.6471029615952858,0.5491826223497929,0.7405066186173385
255,3.0078346090607146,3.0078346090607146,0.6467960996840604,0.5510105021325834,0.7426721225231329
256,3.01708650028671,3.01708650028671,0.6465359422468103,0.5537690085606263,0.7438150451501548
257,3.02676793065014,3.02676793065014,0.6462618592538091,0.5564133677259296,0.7450315729129089
258,3.036689842731923,3.036689842731923,0.6459626275942766,0.5589576659785532,0.746259640053013
259,3.0468104939387004,3.0468104939387004,0.645653456618844,0.56146124981704,0.7475063123405448
260,3.056973637340434,3.056973637340434,0.6453241280666268,0.5639813689037201,0.7487057936769501
261,3.0638731406253035,3.0638731406253035,0.6450294438852341,0.5666248572723064,0.7482738181405751
262,3.0712093941971657,3.0712093941971657,0.6447258300541294,0.5688783324531929,0.7478152839662386
263,3.0784068058385863,3.0784068058385863,0.6443915432091739,0.5707948345885357,0.7471694822771782
264,3.0860738959122354,3.0860738959122354,0.6440594621295278,0.5727603001083003,0.7467071414269386
265,3.094238325263937,3.094238325263937,0.6437477726159146,0.5744658480295535,0.7468968502426017
266,3.0999126407490922,3.0999126407490922,0.6434944974386833,0.5758040639984072,0.7471028224916209
267,3.1056008639653485,3.1056008639653485,0.6432661306843965,0.5771737947557573,0.7476512825692356
268,3.1112648301488934,3.1112648301488934,0.6430380499612238,0.5786114256406542,0.7483424429928102
269,3.116904307611979,3.116904307611979,0.6428176340025186,0.5800716444278591,0.7490957195283365
270,3.1226149313633553,3.1226149313633553,0.6426071691167333,0.5816783399927171,0.7498771874285806
271,3.1284107775151804,3.1284107775151804,0.6424612575746226,0.5830077336031897,0.7505097465953943
272,3.1342532899237843,3.1342532899237843,0.6423320324872106,0.5844737369006173,0.7513052402421262
273,3.1400342879877003,3.1400342879877003,0.6421922845960338,0.5859751818017825,0.7521309117760848
274,3.1458443137132233,3.1458443137132233,0.6420676092864326,0.5876059729702876,0.7529626681108961
275,3.1516538264299547,3.1516538264299547,0.6419253173943885,0.589167641406514,0.7538428442235428
276,3.1564864278401576,3.1564864278401576,0.6418286191741363,0.5901571373404526,0.7544239614041789
277,3.1613290571095582,3.1613290571095582,0.6417389488793116,0.5912923240635807,0.7550428618767486
278,3.1661302662924284,3.1661302662924284,0.6416465199859334,0.5924106434733196,0.7557037901026818
279,3.1709692892294217,3.1709692892294217,0.6415600245314156,0.5935402131687454,0.7564060375102071
280,3.1758181255517592,3.1758181255517592,0.6414786534363259,0.5947225183308277,0.7570742392541427
281,3.178076619871214,3.178076619871214,0.6414060375540468,0.5951274745330092,0.7577213139397098
282,3.1805082812976804,3.1805082812976804,0.6413375938773463,0.5953338292117101,0.7582965507179402
283,3.1830104286633247,3.1830104286633247,0.6412741343867138,0.5955605705131053,0.7588667492141832
284,3.18553631487909,3.18553631487909,0.641215022966305,0.5956828385281091,0.7594289517708704
285,3.1880587411237644,3.1880587411237644,0.6411475787047233,0.5958266832434854,0.7599757379570001
286,3.18983243901898,3.18983243901898,0.641098361159679,0.5955582333900095,0.7600694327788937
287,3.1916287500208487,3.1916287500208487,0.6410404744823978,0.595165696315468,0.7601767973548901
288,3.193462600892713,3.193462600892713,0.6409903886078044,0.5946995136115643,0.7603137347698495
289,3.1953313625509345,3.1953313625509345,0.6409456676414597,0.59418648510855,0.7604865806152308
290,3.1971453146845454,3.1971453146845454,0.6409011852999212,0.5937755178477445,0.7606036823253652
291,3.198642030790862,3.198642030790862,0.6408201271513096,0.5933312466849964,0.7598515746513016
292,3.2001569992600807,3.2001569992600807,0.6407448776127996,0.5927646048337755,0.7590432919369206
293,3.20172286062488,3.20172286062488,0.6406677060792113,0.5922104545860375,0.7583079197888393
294,3.2033031007223665,3.2033031007223665,0.6405951462114454,0.5916770137679036,0.7575948272999328
295,3.2048762562687374,3.2048762562687374,0.6405278711105078,0.5912306096378863,0.756828425057631
296,3.2048349950530075,3.2048349950530075,0.6404580891533557,0.5902315786790139,0.7557161514795112
297,3.204881690047691,3.204881690047691,0.6403962124135015,0.5892534780988282,0.7546208916083686
298,3.2049136845891564,3.2049136845891564,0.6403384813229557,0.5882999059425349,0.7534613516355189
299,3.204967419930768,3.204967419930768,0.6402841343220402,0.5874051444344359,0.7524254437275301
300,3.2049816435155227,3.2049816435155227,0.6402273469286153,0.5865729533394999,0.7513198626171709
301,3.204865043010567,3.204865043010567,0.6401561134405245,0.585387566924208,0.7510851328932052
302,3.2046866464447845,3.2046866464447845,0.6400896002788612,0.5844198242320799,0.7508531413151118
